week_ending,sex,age_band,observed_deaths,edition_year,is_final,source_filename
2023-11-10,All people,15-44,354,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-11-17,All people,15-44,336,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-11-24,All people,15-44,329,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-12-01,All people,15-44,317,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-12-08,All people,15-44,337,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-12-15,All people,15-44,323,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-12-22,All people,15-44,351,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-12-29,All people,15-44,142,2023,False,2023_publicationfileweek522023rerun.xlsx
2024-01-05,All people,15-44,254,2024,False,2024_weeklydeathsweek522024.xlsx
2024-01-12,All people,15-44,288,2024,False,2024_weeklydeathsweek522024.xlsx
2024-01-19,All people,15-44,339,2024,False,2024_weeklydeathsweek522024.xlsx
2024-01-26,All people,15-44,329,2024,False,2024_weeklydeathsweek522024.xlsx
2024-02-02,All people,15-44,330,2024,False,2024_weeklydeathsweek522024.xlsx
2024-02-09,All people,15-44,352,2024,False,2024_weeklydeathsweek522024.xlsx
2024-02-16,All people,15-44,324,2024,False,2024_weeklydeathsweek522024.xlsx
2024-02-23,All people,15-44,331,2024,False,2024_weeklydeathsweek522024.xlsx
2024-03-01,All people,15-44,361,2024,False,2024_weeklydeathsweek522024.xlsx
2024-03-08,All people,15-44,327,2024,False,2024_weeklydeathsweek522024.xlsx
2024-03-15,All people,15-44,319,2024,False,2024_weeklydeathsweek522024.xlsx
2024-03-22,All people,15-44,327,2024,False,2024_weeklydeathsweek522024.xlsx
2024-03-29,All people,15-44,255,2024,False,2024_weeklydeathsweek522024.xlsx
2024-04-05,All people,15-44,247,2024,False,2024_weeklydeathsweek522024.xlsx
2024-04-12,All people,15-44,332,2024,False,2024_weeklydeathsweek522024.xlsx
2024-04-19,All people,15-44,304,2024,False,2024_weeklydeathsweek522024.xlsx
2024-04-26,All people,15-44,327,2024,False,2024_weeklydeathsweek522024.xlsx
2024-05-03,All people,15-44,351,2024,False,2024_weeklydeathsweek522024.xlsx
2024-05-10,All people,15-44,262,2024,False,2024_weeklydeathsweek522024.xlsx
2024-05-17,All people,15-44,323,2024,False,2024_weeklydeathsweek522024.xlsx
2024-05-24,All people,15-44,327,2024,False,2024_weeklydeathsweek522024.xlsx
2024-05-31,All people,15-44,258,2024,False,2024_weeklydeathsweek522024.xlsx
2024-06-07,All people,15-44,335,2024,False,2024_weeklydeathsweek522024.xlsx
2024-06-14,All people,15-44,341,2024,False,2024_weeklydeathsweek522024.xlsx
2024-06-21,All people,15-44,289,2024,False,2024_weeklydeathsweek522024.xlsx
2024-06-28,All people,15-44,366,2024,False,2024_weeklydeathsweek522024.xlsx
2024-07-05,All people,15-44,307,2024,False,2024_weeklydeathsweek522024.xlsx
2024-07-12,All people,15-44,296,2024,False,2024_weeklydeathsweek522024.xlsx
2024-07-19,All people,15-44,335,2024,False,2024_weeklydeathsweek522024.xlsx
2024-07-26,All people,15-44,342,2024,False,2024_weeklydeathsweek522024.xlsx
2024-08-02,All people,15-44,336,2024,False,2024_weeklydeathsweek522024.xlsx
2024-08-09,All people,15-44,336,2024,False,2024_weeklydeathsweek522024.xlsx
2024-08-16,All people,15-44,313,2024,False,2024_weeklydeathsweek522024.xlsx
2024-08-23,All people,15-44,309,2024,False,2024_weeklydeathsweek522024.xlsx
2024-08-30,All people,15-44,241,2024,False,2024_weeklydeathsweek522024.xlsx
2024-09-06,All people,15-44,271,2024,False,2024_weeklydeathsweek522024.xlsx
2024-09-13,All people,15-44,391,2024,False,2024_weeklydeathsweek522024.xlsx
2024-09-20,All people,15-44,311,2024,False,2024_weeklydeathsweek522024.xlsx
2024-09-27,All people,15-44,322,2024,False,2024_weeklydeathsweek522024.xlsx
2024-10-04,All people,15-44,352,2024,False,2024_weeklydeathsweek522024.xlsx
2024-10-11,All people,15-44,332,2024,False,2024_weeklydeathsweek522024.xlsx
2024-10-18,All people,15-44,356,2024,False,2024_weeklydeathsweek522024.xlsx
2024-10-25,All people,15-44,319,2024,False,2024_weeklydeathsweek522024.xlsx
2024-11-01,All people,15-44,309,2024,False,2024_weeklydeathsweek522024.xlsx
2024-11-08,All people,15-44,319,2024,False,2024_weeklydeathsweek522024.xlsx
2024-11-15,All people,15-44,338,2024,False,2024_weeklydeathsweek522024.xlsx
2024-11-22,All people,15-44,304,2024,False,2024_weeklydeathsweek522024.xlsx
2024-11-29,All people,15-44,309,2024,False,2024_weeklydeathsweek522024.xlsx
2024-12-06,All people,15-44,361,2024,False,2024_weeklydeathsweek522024.xlsx
2024-12-13,All people,15-44,312,2024,False,2024_weeklydeathsweek522024.xlsx
2024-12-20,All people,15-44,360,2024,False,2024_weeklydeathsweek522024.xlsx
2024-12-27,All people,15-44,172,2024,False,2024_weeklydeathsweek522024.xlsx
2010-01-08,All people,45-64,1570,2010,False,2010_publishedweek2010.xls
2010-01-15,All people,45-64,1465,2010,False,2010_publishedweek2010.xls
2010-01-22,All people,45-64,1392,2010,False,2010_publishedweek2010.xls
2010-01-29,All people,45-64,1300,2010,False,2010_publishedweek2010.xls
2010-02-05,All people,45-64,1308,2010,False,2010_publishedweek2010.xls
2010-02-12,All people,45-64,1239,2010,False,2010_publishedweek2010.xls
2010-02-19,All people,45-64,1276,2010,False,2010_publishedweek2010.xls
2010-02-26,All people,45-64,1315,2010,False,2010_publishedweek2010.xls
2010-03-05,All people,45-64,1230,2010,False,2010_publishedweek2010.xls
2010-03-12,All people,45-64,1259,2010,False,2010_publishedweek2010.xls
2010-03-19,All people,45-64,1307,2010,False,2010_publishedweek2010.xls
2010-03-26,All people,45-64,1227,2010,False,2010_publishedweek2010.xls
2010-04-02,All people,45-64,1035,2010,False,2010_publishedweek2010.xls
2010-04-09,All people,45-64,1242,2010,False,2010_publishedweek2010.xls
2010-04-16,All people,45-64,1276,2010,False,2010_publishedweek2010.xls
2010-04-23,All people,45-64,1243,2010,False,2010_publishedweek2010.xls
2010-04-30,All people,45-64,1220,2010,False,2010_publishedweek2010.xls
2010-05-07,All people,45-64,1119,2010,False,2010_publishedweek2010.xls
2010-05-14,All people,45-64,1262,2010,False,2010_publishedweek2010.xls
2010-05-21,All people,45-64,1165,2010,False,2010_publishedweek2010.xls
2010-05-28,All people,45-64,1205,2010,False,2010_publishedweek2010.xls
2010-06-04,All people,45-64,1080,2010,False,2010_publishedweek2010.xls
2010-06-11,All people,45-64,1292,2010,False,2010_publishedweek2010.xls
2010-06-18,All people,45-64,1182,2010,False,2010_publishedweek2010.xls
2010-06-25,All people,45-64,1145,2010,False,2010_publishedweek2010.xls
2010-07-02,All people,45-64,1161,2010,False,2010_publishedweek2010.xls
2010-07-09,All people,45-64,1203,2010,False,2010_publishedweek2010.xls
2010-07-16,All people,45-64,1174,2010,False,2010_publishedweek2010.xls
2010-07-23,All people,45-64,1200,2010,False,2010_publishedweek2010.xls
2010-07-30,All people,45-64,1075,2010,False,2010_publishedweek2010.xls
2010-08-06,All people,45-64,1211,2010,False,2010_publishedweek2010.xls
2010-08-13,All people,45-64,1086,2010,False,2010_publishedweek2010.xls
2010-08-20,All people,45-64,1144,2010,False,2010_publishedweek2010.xls
2010-08-27,All people,45-64,1160,2010,False,2010_publishedweek2010.xls
2010-09-03,All people,45-64,1045,2010,False,2010_publishedweek2010.xls
2010-09-10,All people,45-64,1176,2010,False,2010_publishedweek2010.xls
2010-09-17,All people,45-64,1206,2010,False,2010_publishedweek2010.xls
2010-09-24,All people,45-64,1131,2010,False,2010_publishedweek2010.xls
2010-10-01,All people,45-64,1160,2010,False,2010_publishedweek2010.xls
2010-10-08,All people,45-64,1214,2010,False,2010_publishedweek2010.xls
2010-10-15,All people,45-64,1315,2010,False,2010_publishedweek2010.xls
2010-10-22,All people,45-64,1205,2010,False,2010_publishedweek2010.xls
2010-10-29,All people,45-64,1198,2010,False,2010_publishedweek2010.xls
2010-11-05,All people,45-64,1215,2010,False,2010_publishedweek2010.xls
2010-11-12,All people,45-64,1221,2010,False,2010_publishedweek2010.xls
2010-11-19,All people,45-64,1185,2010,False,2010_publishedweek2010.xls
2010-11-26,All people,45-64,1198,2010,False,2010_publishedweek2010.xls
2010-12-03,All people,45-64,1199,2010,False,2010_publishedweek2010.xls
2010-12-10,All people,45-64,1396,2010,False,2010_publishedweek2010.xls
2010-12-17,All people,45-64,1466,2010,False,2010_publishedweek2010.xls
2010-12-24,All people,45-64,1463,2010,False,2010_publishedweek2010.xls
2010-12-31,All people,45-64,1254,2010,False,2010_publishedweek2010.xls
2011-01-07,All people,45-64,1548,2011,False,2011_publishedweek2011.xls
2011-01-14,All people,45-64,1701,2011,False,2011_publishedweek2011.xls
2011-01-21,All people,45-64,1403,2011,False,2011_publishedweek2011.xls
2011-01-28,All people,45-64,1363,2011,False,2011_publishedweek2011.xls
2011-02-04,All people,45-64,1337,2011,False,2011_publishedweek2011.xls
2011-02-11,All people,45-64,1279,2011,False,2011_publishedweek2011.xls
2011-02-18,All people,45-64,1283,2011,False,2011_publishedweek2011.xls
2011-02-25,All people,45-64,1213,2011,False,2011_publishedweek2011.xls
2011-03-04,All people,45-64,1274,2011,False,2011_publishedweek2011.xls
2011-03-11,All people,45-64,1213,2011,False,2011_publishedweek2011.xls
2011-03-18,All people,45-64,1260,2011,False,2011_publishedweek2011.xls
2011-03-25,All people,45-64,1179,2011,False,2011_publishedweek2011.xls
2011-04-01,All people,45-64,1226,2011,False,2011_publishedweek2011.xls
2011-04-08,All people,45-64,1245,2011,False,2011_publishedweek2011.xls
2011-04-15,All people,45-64,1205,2011,False,2011_publishedweek2011.xls
2011-04-22,All people,45-64,1057,2011,False,2011_publishedweek2011.xls
2011-04-29,All people,45-64,997,2011,False,2011_publishedweek2011.xls
2011-05-06,All people,45-64,1302,2011,False,2011_publishedweek2011.xls
2011-05-13,All people,45-64,1358,2011,False,2011_publishedweek2011.xls
2011-05-20,All people,45-64,1191,2011,False,2011_publishedweek2011.xls
2011-05-27,All people,45-64,1233,2011,False,2011_publishedweek2011.xls
2011-06-03,All people,45-64,1050,2011,False,2011_publishedweek2011.xls
2011-06-10,All people,45-64,1197,2011,False,2011_publishedweek2011.xls
2011-06-17,All people,45-64,1227,2011,False,2011_publishedweek2011.xls
2011-06-24,All people,45-64,1126,2011,False,2011_publishedweek2011.xls
2011-07-01,All people,45-64,1131,2011,False,2011_publishedweek2011.xls
2011-07-08,All people,45-64,1155,2011,False,2011_publishedweek2011.xls
2011-07-15,All people,45-64,1163,2011,False,2011_publishedweek2011.xls
2011-07-22,All people,45-64,1168,2011,False,2011_publishedweek2011.xls
2011-07-29,All people,45-64,1118,2011,False,2011_publishedweek2011.xls
2011-08-05,All people,45-64,1182,2011,False,2011_publishedweek2011.xls
2011-08-12,All people,45-64,1174,2011,False,2011_publishedweek2011.xls
2011-08-19,All people,45-64,1119,2011,False,2011_publishedweek2011.xls
2011-08-26,All people,45-64,1133,2011,False,2011_publishedweek2011.xls
2011-09-02,All people,45-64,1018,2011,False,2011_publishedweek2011.xls
2011-09-09,All people,45-64,1149,2011,False,2011_publishedweek2011.xls
2011-09-16,All people,45-64,1159,2011,False,2011_publishedweek2011.xls
2011-09-23,All people,45-64,1107,2011,False,2011_publishedweek2011.xls
2011-09-30,All people,45-64,1172,2011,False,2011_publishedweek2011.xls
2011-10-07,All people,45-64,1065,2011,False,2011_publishedweek2011.xls
2011-10-14,All people,45-64,1202,2011,False,2011_publishedweek2011.xls
2011-10-21,All people,45-64,1130,2011,False,2011_publishedweek2011.xls
2011-10-28,All people,45-64,1195,2011,False,2011_publishedweek2011.xls
2011-11-04,All people,45-64,1262,2011,False,2011_publishedweek2011.xls
2011-11-11,All people,45-64,1149,2011,False,2011_publishedweek2011.xls
2011-11-18,All people,45-64,1208,2011,False,2011_publishedweek2011.xls
2011-11-25,All people,45-64,1158,2011,False,2011_publishedweek2011.xls
2011-12-02,All people,45-64,1209,2011,False,2011_publishedweek2011.xls
2011-12-09,All people,45-64,1268,2011,False,2011_publishedweek2011.xls
2011-12-16,All people,45-64,1243,2011,False,2011_publishedweek2011.xls
2011-12-23,All people,45-64,1268,2011,False,2011_publishedweek2011.xls
2011-12-30,All people,45-64,915,2011,False,2011_publishedweek2011.xls
2012-01-06,All people,45-64,1255,2012,False,2012_publishedweek2012.xls
2012-01-13,All people,45-64,1370,2012,False,2012_publishedweek2012.xls
2012-01-20,All people,45-64,1204,2012,False,2012_publishedweek2012.xls
2012-01-27,All people,45-64,1240,2012,False,2012_publishedweek2012.xls
2012-02-03,All people,45-64,1245,2012,False,2012_publishedweek2012.xls
2012-02-10,All people,45-64,1237,2012,False,2012_publishedweek2012.xls
2012-02-17,All people,45-64,1164,2012,False,2012_publishedweek2012.xls
2012-02-24,All people,45-64,1220,2012,False,2012_publishedweek2012.xls
2012-03-02,All people,45-64,1310,2012,False,2012_publishedweek2012.xls
2012-03-09,All people,45-64,1185,2012,False,2012_publishedweek2012.xls
2012-03-16,All people,45-64,1238,2012,False,2012_publishedweek2012.xls
2012-03-23,All people,45-64,1256,2012,False,2012_publishedweek2012.xls
2012-03-30,All people,45-64,1170,2012,False,2012_publishedweek2012.xls
2012-04-06,All people,45-64,1072,2012,False,2012_publishedweek2012.xls
2012-04-13,All people,45-64,1155,2012,False,2012_publishedweek2012.xls
2012-04-20,All people,45-64,1313,2012,False,2012_publishedweek2012.xls
2012-04-27,All people,45-64,1227,2012,False,2012_publishedweek2012.xls
2012-05-04,All people,45-64,1171,2012,False,2012_publishedweek2012.xls
2012-05-11,All people,45-64,1063,2012,False,2012_publishedweek2012.xls
2012-05-18,All people,45-64,1212,2012,False,2012_publishedweek2012.xls
2012-05-25,All people,45-64,1177,2012,False,2012_publishedweek2012.xls
2012-06-01,All people,45-64,1190,2012,False,2012_publishedweek2012.xls
2012-06-08,All people,45-64,846,2012,False,2012_publishedweek2012.xls
2012-06-15,All people,45-64,1217,2012,False,2012_publishedweek2012.xls
2012-06-22,All people,45-64,1147,2012,False,2012_publishedweek2012.xls
2012-06-29,All people,45-64,1130,2012,False,2012_publishedweek2012.xls
2012-07-06,All people,45-64,1098,2012,False,2012_publishedweek2012.xls
2012-07-13,All people,45-64,1123,2012,False,2012_publishedweek2012.xls
2012-07-20,All people,45-64,1124,2012,False,2012_publishedweek2012.xls
2012-07-27,All people,45-64,1157,2012,False,2012_publishedweek2012.xls
2012-08-03,All people,45-64,1153,2012,False,2012_publishedweek2012.xls
2012-08-10,All people,45-64,1124,2012,False,2012_publishedweek2012.xls
2012-08-17,All people,45-64,1108,2012,False,2012_publishedweek2012.xls
2012-08-24,All people,45-64,1144,2012,False,2012_publishedweek2012.xls
2012-08-31,All people,45-64,952,2012,False,2012_publishedweek2012.xls
2012-09-07,All people,45-64,1164,2012,False,2012_publishedweek2012.xls
2012-09-14,All people,45-64,1106,2012,False,2012_publishedweek2012.xls
2012-09-21,All people,45-64,1173,2012,False,2012_publishedweek2012.xls
2012-09-28,All people,45-64,1094,2012,False,2012_publishedweek2012.xls
2012-10-05,All people,45-64,1122,2012,False,2012_publishedweek2012.xls
2012-10-12,All people,45-64,1162,2012,False,2012_publishedweek2012.xls
2012-10-19,All people,45-64,1120,2012,False,2012_publishedweek2012.xls
2012-10-26,All people,45-64,1149,2012,False,2012_publishedweek2012.xls
2012-11-02,All people,45-64,1158,2012,False,2012_publishedweek2012.xls
2012-11-09,All people,45-64,1172,2012,False,2012_publishedweek2012.xls
2012-11-16,All people,45-64,1197,2012,False,2012_publishedweek2012.xls
2012-11-23,All people,45-64,1203,2012,False,2012_publishedweek2012.xls
2012-11-30,All people,45-64,1136,2012,False,2012_publishedweek2012.xls
2012-12-07,All people,45-64,1219,2012,False,2012_publishedweek2012.xls
2012-12-14,All people,45-64,1213,2012,False,2012_publishedweek2012.xls
2012-12-21,All people,45-64,1315,2012,False,2012_publishedweek2012.xls
2012-12-28,All people,45-64,817,2012,False,2012_publishedweek2012.xls
2013-01-04,All people,45-64,1179,2013,False,2013_publishedweek2013.xls
2013-01-11,All people,45-64,1481,2013,False,2013_publishedweek2013.xls
2013-01-18,All people,45-64,1305,2013,False,2013_publishedweek2013.xls
2013-01-25,All people,45-64,1216,2013,False,2013_publishedweek2013.xls
2013-02-01,All people,45-64,1288,2013,False,2013_publishedweek2013.xls
2013-02-08,All people,45-64,1235,2013,False,2013_publishedweek2013.xls
2013-02-15,All people,45-64,1307,2013,False,2013_publishedweek2013.xls
2013-02-22,All people,45-64,1170,2013,False,2013_publishedweek2013.xls
2013-03-01,All people,45-64,1242,2013,False,2013_publishedweek2013.xls
2013-03-08,All people,45-64,1287,2013,False,2013_publishedweek2013.xls
2013-03-15,All people,45-64,1261,2013,False,2013_publishedweek2013.xls
2013-03-22,All people,45-64,1245,2013,False,2013_publishedweek2013.xls
2013-03-29,All people,45-64,1031,2013,False,2013_publishedweek2013.xls
2013-04-05,All people,45-64,1245,2013,False,2013_publishedweek2013.xls
2013-04-12,All people,45-64,1351,2013,False,2013_publishedweek2013.xls
2013-04-19,All people,45-64,1352,2013,False,2013_publishedweek2013.xls
2013-04-26,All people,45-64,1226,2013,False,2013_publishedweek2013.xls
2013-05-03,All people,45-64,1225,2013,False,2013_publishedweek2013.xls
2013-05-10,All people,45-64,1046,2013,False,2013_publishedweek2013.xls
2013-05-17,All people,45-64,1199,2013,False,2013_publishedweek2013.xls
2013-05-24,All people,45-64,1133,2013,False,2013_publishedweek2013.xls
2013-05-31,All people,45-64,1036,2013,False,2013_publishedweek2013.xls
2013-06-07,All people,45-64,1164,2013,False,2013_publishedweek2013.xls
2013-06-14,All people,45-64,1158,2013,False,2013_publishedweek2013.xls
2013-06-21,All people,45-64,1137,2013,False,2013_publishedweek2013.xls
2013-06-28,All people,45-64,1104,2013,False,2013_publishedweek2013.xls
2013-07-05,All people,45-64,1173,2013,False,2013_publishedweek2013.xls
2013-07-12,All people,45-64,1092,2013,False,2013_publishedweek2013.xls
2013-07-19,All people,45-64,1153,2013,False,2013_publishedweek2013.xls
2013-07-26,All people,45-64,1069,2013,False,2013_publishedweek2013.xls
2013-08-02,All people,45-64,1091,2013,False,2013_publishedweek2013.xls
2013-08-09,All people,45-64,1056,2013,False,2013_publishedweek2013.xls
2013-08-16,All people,45-64,1134,2013,False,2013_publishedweek2013.xls
2013-08-23,All people,45-64,1042,2013,False,2013_publishedweek2013.xls
2013-08-30,All people,45-64,964,2013,False,2013_publishedweek2013.xls
2013-09-06,All people,45-64,1098,2013,False,2013_publishedweek2013.xls
2013-09-13,All people,45-64,1099,2013,False,2013_publishedweek2013.xls
2013-09-20,All people,45-64,1094,2013,False,2013_publishedweek2013.xls
2013-09-27,All people,45-64,1180,2013,False,2013_publishedweek2013.xls
2013-10-04,All people,45-64,1134,2013,False,2013_publishedweek2013.xls
2013-10-11,All people,45-64,1102,2013,False,2013_publishedweek2013.xls
2013-10-18,All people,45-64,1166,2013,False,2013_publishedweek2013.xls
2013-10-25,All people,45-64,1131,2013,False,2013_publishedweek2013.xls
2013-11-01,All people,45-64,1103,2013,False,2013_publishedweek2013.xls
2013-11-08,All people,45-64,1133,2013,False,2013_publishedweek2013.xls
2013-11-15,All people,45-64,1222,2013,False,2013_publishedweek2013.xls
2013-11-22,All people,45-64,1183,2013,False,2013_publishedweek2013.xls
2013-11-29,All people,45-64,1127,2013,False,2013_publishedweek2013.xls
2013-12-06,All people,45-64,1192,2013,False,2013_publishedweek2013.xls
2013-12-13,All people,45-64,1141,2013,False,2013_publishedweek2013.xls
2013-12-20,All people,45-64,1280,2013,False,2013_publishedweek2013.xls
2013-12-27,All people,45-64,796,2013,False,2013_publishedweek2013.xls
2014-01-03,All people,45-64,1269,2014,False,2014_publishedweek2014.xls
2014-01-10,All people,45-64,1391,2014,False,2014_publishedweek2014.xls
2014-01-17,All people,45-64,1326,2014,False,2014_publishedweek2014.xls
2014-01-24,All people,45-64,1228,2014,False,2014_publishedweek2014.xls
2014-01-31,All people,45-64,1249,2014,False,2014_publishedweek2014.xls
2014-02-07,All people,45-64,1246,2014,False,2014_publishedweek2014.xls
2014-02-14,All people,45-64,1196,2014,False,2014_publishedweek2014.xls
2014-02-21,All people,45-64,1191,2014,False,2014_publishedweek2014.xls
2014-02-28,All people,45-64,1240,2014,False,2014_publishedweek2014.xls
2014-03-07,All people,45-64,1170,2014,False,2014_publishedweek2014.xls
2014-03-14,All people,45-64,1276,2014,False,2014_publishedweek2014.xls
2014-03-21,All people,45-64,1225,2014,False,2014_publishedweek2014.xls
2014-03-28,All people,45-64,1206,2014,False,2014_publishedweek2014.xls
2014-04-04,All people,45-64,1174,2014,False,2014_publishedweek2014.xls
2014-04-11,All people,45-64,1160,2014,False,2014_publishedweek2014.xls
2014-04-18,All people,45-64,951,2014,False,2014_publishedweek2014.xls
2014-04-25,All people,45-64,1087,2014,False,2014_publishedweek2014.xls
2014-05-02,All people,45-64,1283,2014,False,2014_publishedweek2014.xls
2014-05-09,All people,45-64,1015,2014,False,2014_publishedweek2014.xls
2014-05-16,All people,45-64,1162,2014,False,2014_publishedweek2014.xls
2014-05-23,All people,45-64,1144,2014,False,2014_publishedweek2014.xls
2014-05-30,All people,45-64,986,2014,False,2014_publishedweek2014.xls
2014-06-06,All people,45-64,1170,2014,False,2014_publishedweek2014.xls
2014-06-13,All people,45-64,1136,2014,False,2014_publishedweek2014.xls
2014-06-20,All people,45-64,1144,2014,False,2014_publishedweek2014.xls
2014-06-27,All people,45-64,1173,2014,False,2014_publishedweek2014.xls
2014-07-04,All people,45-64,1143,2014,False,2014_publishedweek2014.xls
2014-07-11,All people,45-64,1098,2014,False,2014_publishedweek2014.xls
2014-07-18,All people,45-64,1180,2014,False,2014_publishedweek2014.xls
2014-07-25,All people,45-64,1109,2014,False,2014_publishedweek2014.xls
2014-08-01,All people,45-64,1114,2014,False,2014_publishedweek2014.xls
2014-08-08,All people,45-64,1155,2014,False,2014_publishedweek2014.xls
2014-08-15,All people,45-64,1151,2014,False,2014_publishedweek2014.xls
2014-08-22,All people,45-64,1128,2014,False,2014_publishedweek2014.xls
2014-08-29,All people,45-64,988,2014,False,2014_publishedweek2014.xls
2014-09-05,All people,45-64,1167,2014,False,2014_publishedweek2014.xls
2014-09-12,All people,45-64,1146,2014,False,2014_publishedweek2014.xls
2014-09-19,All people,45-64,1137,2014,False,2014_publishedweek2014.xls
2014-09-26,All people,45-64,1097,2014,False,2014_publishedweek2014.xls
2014-10-03,All people,45-64,1113,2014,False,2014_publishedweek2014.xls
2014-10-10,All people,45-64,1158,2014,False,2014_publishedweek2014.xls
2014-10-17,All people,45-64,1158,2014,False,2014_publishedweek2014.xls
2014-10-24,All people,45-64,1122,2014,False,2014_publishedweek2014.xls
2014-10-31,All people,45-64,1119,2014,False,2014_publishedweek2014.xls
2014-11-07,All people,45-64,1153,2014,False,2014_publishedweek2014.xls
2014-11-14,All people,45-64,1156,2014,False,2014_publishedweek2014.xls
2014-11-21,All people,45-64,1092,2014,False,2014_publishedweek2014.xls
2014-11-28,All people,45-64,1224,2014,False,2014_publishedweek2014.xls
2014-12-05,All people,45-64,1194,2014,False,2014_publishedweek2014.xls
2014-12-12,All people,45-64,1202,2014,False,2014_publishedweek2014.xls
2014-12-19,All people,45-64,1258,2014,False,2014_publishedweek2014.xls
2014-12-26,All people,45-64,782,2014,False,2014_publishedweek2014.xls
2015-01-02,All people,45-64,1229,2015,False,2015_publishedweek2015.xls
2015-01-09,All people,45-64,1552,2015,False,2015_publishedweek2015.xls
2015-01-16,All people,45-64,1393,2015,False,2015_publishedweek2015.xls
2015-01-23,All people,45-64,1387,2015,False,2015_publishedweek2015.xls
2015-01-30,All people,45-64,1368,2015,False,2015_publishedweek2015.xls
2015-02-06,All people,45-64,1280,2015,False,2015_publishedweek2015.xls
2015-02-13,All people,45-64,1281,2015,False,2015_publishedweek2015.xls
2015-02-20,All people,45-64,1225,2015,False,2015_publishedweek2015.xls
2015-02-27,All people,45-64,1267,2015,False,2015_publishedweek2015.xls
2015-03-06,All people,45-64,1225,2015,False,2015_publishedweek2015.xls
2015-03-13,All people,45-64,1228,2015,False,2015_publishedweek2015.xls
2015-03-20,All people,45-64,1254,2015,False,2015_publishedweek2015.xls
2015-03-27,All people,45-64,1181,2015,False,2015_publishedweek2015.xls
2015-04-03,All people,45-64,976,2015,False,2015_publishedweek2015.xls
2015-04-10,All people,45-64,1133,2015,False,2015_publishedweek2015.xls
2015-04-17,All people,45-64,1342,2015,False,2015_publishedweek2015.xls
2015-04-24,All people,45-64,1274,2015,False,2015_publishedweek2015.xls
2015-05-01,All people,45-64,1162,2015,False,2015_publishedweek2015.xls
2015-05-08,All people,45-64,954,2015,False,2015_publishedweek2015.xls
2015-05-15,All people,45-64,1227,2015,False,2015_publishedweek2015.xls
2015-05-22,All people,45-64,1176,2015,False,2015_publishedweek2015.xls
2015-05-29,All people,45-64,1014,2015,False,2015_publishedweek2015.xls
2015-06-05,All people,45-64,1224,2015,False,2015_publishedweek2015.xls
2015-06-12,All people,45-64,1188,2015,False,2015_publishedweek2015.xls
2015-06-19,All people,45-64,1163,2015,False,2015_publishedweek2015.xls
2015-06-26,All people,45-64,1135,2015,False,2015_publishedweek2015.xls
2015-07-03,All people,45-64,1065,2015,False,2015_publishedweek2015.xls
2015-07-10,All people,45-64,1151,2015,False,2015_publishedweek2015.xls
2015-07-17,All people,45-64,1128,2015,False,2015_publishedweek2015.xls
2015-07-24,All people,45-64,1096,2015,False,2015_publishedweek2015.xls
2015-07-31,All people,45-64,1084,2015,False,2015_publishedweek2015.xls
2015-08-07,All people,45-64,1095,2015,False,2015_publishedweek2015.xls
2015-08-14,All people,45-64,1169,2015,False,2015_publishedweek2015.xls
2015-08-21,All people,45-64,1159,2015,False,2015_publishedweek2015.xls
2015-08-28,All people,45-64,1100,2015,False,2015_publishedweek2015.xls
2015-09-04,All people,45-64,981,2015,False,2015_publishedweek2015.xls
2015-09-11,All people,45-64,1177,2015,False,2015_publishedweek2015.xls
2015-09-18,All people,45-64,1098,2015,False,2015_publishedweek2015.xls
2015-09-25,All people,45-64,1156,2015,False,2015_publishedweek2015.xls
2015-10-02,All people,45-64,1133,2015,False,2015_publishedweek2015.xls
2015-10-09,All people,45-64,1196,2015,False,2015_publishedweek2015.xls
2015-10-16,All people,45-64,1133,2015,False,2015_publishedweek2015.xls
2015-10-23,All people,45-64,1158,2015,False,2015_publishedweek2015.xls
2015-10-30,All people,45-64,1137,2015,False,2015_publishedweek2015.xls
2015-11-06,All people,45-64,1275,2015,False,2015_publishedweek2015.xls
2015-11-13,All people,45-64,1258,2015,False,2015_publishedweek2015.xls
2015-11-20,All people,45-64,1172,2015,False,2015_publishedweek2015.xls
2015-11-27,All people,45-64,1219,2015,False,2015_publishedweek2015.xls
2015-12-04,All people,45-64,1216,2015,False,2015_publishedweek2015.xls
2015-12-11,All people,45-64,1196,2015,False,2015_publishedweek2015.xls
2015-12-18,All people,45-64,1255,2015,False,2015_publishedweek2015.xls
2015-12-25,All people,45-64,1010,2015,False,2015_publishedweek2015.xls
2016-01-01,All people,45-64,882,2015,False,2015_publishedweek2015.xls
2016-01-08,All people,45-64,1482,2016,False,2016_publishedweek522016.xls
2016-01-15,All people,45-64,1363,2016,False,2016_publishedweek522016.xls
2016-01-22,All people,45-64,1293,2016,False,2016_publishedweek522016.xls
2016-01-29,All people,45-64,1322,2016,False,2016_publishedweek522016.xls
2016-02-05,All people,45-64,1281,2016,False,2016_publishedweek522016.xls
2016-02-12,All people,45-64,1356,2016,False,2016_publishedweek522016.xls
