week_ending,observed_deaths,edition_year,is_final,source_filename
2018-10-26,9603,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-11-02,9529,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-11-09,10151,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-11-16,10193,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-11-23,9957,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-11-30,10033,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-12-07,10287,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-12-14,10550,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-12-21,11116,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-12-28,7131,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2019-01-04,10955,2019,False,2019_publishedweek522019.xls
2019-01-11,12609,2019,False,2019_publishedweek522019.xls
2019-01-18,11860,2019,False,2019_publishedweek522019.xls
2019-01-25,11740,2019,False,2019_publishedweek522019.xls
2019-02-01,11297,2019,False,2019_publishedweek522019.xls
2019-02-08,11660,2019,False,2019_publishedweek522019.xls
2019-02-15,11824,2019,False,2019_publishedweek522019.xls
2019-02-22,11295,2019,False,2019_publishedweek522019.xls
2019-03-01,11044,2019,False,2019_publishedweek522019.xls
2019-03-08,10898,2019,False,2019_publishedweek522019.xls
2019-03-15,10567,2019,False,2019_publishedweek522019.xls
2019-03-22,10402,2019,False,2019_publishedweek522019.xls
2019-03-29,9867,2019,False,2019_publishedweek522019.xls
2019-04-05,10126,2019,False,2019_publishedweek522019.xls
2019-04-12,10291,2019,False,2019_publishedweek522019.xls
2019-04-19,9025,2019,False,2019_publishedweek522019.xls
2019-04-26,10059,2019,False,2019_publishedweek522019.xls
2019-05-03,11207,2019,False,2019_publishedweek522019.xls
2019-05-10,9055,2019,False,2019_publishedweek522019.xls
2019-05-17,10272,2019,False,2019_publishedweek522019.xls
2019-05-24,10284,2019,False,2019_publishedweek522019.xls
2019-05-31,8260,2019,False,2019_publishedweek522019.xls
2019-06-07,10140,2019,False,2019_publishedweek522019.xls
2019-06-14,9445,2019,False,2019_publishedweek522019.xls
2019-06-21,9458,2019,False,2019_publishedweek522019.xls
2019-06-28,9511,2019,False,2019_publishedweek522019.xls
2019-07-05,9062,2019,False,2019_publishedweek522019.xls
2019-07-12,9179,2019,False,2019_publishedweek522019.xls
2019-07-19,9080,2019,False,2019_publishedweek522019.xls
2019-07-26,9112,2019,False,2019_publishedweek522019.xls
2019-08-02,9271,2019,False,2019_publishedweek522019.xls
2019-08-09,9122,2019,False,2019_publishedweek522019.xls
2019-08-16,9093,2019,False,2019_publishedweek522019.xls
2019-08-23,8994,2019,False,2019_publishedweek522019.xls
2019-08-30,8242,2019,False,2019_publishedweek522019.xls
2019-09-06,9695,2019,False,2019_publishedweek522019.xls
2019-09-13,9513,2019,False,2019_publishedweek522019.xls
2019-09-20,9440,2019,False,2019_publishedweek522019.xls
2019-09-27,9517,2019,False,2019_publishedweek522019.xls
2019-10-04,9799,2019,False,2019_publishedweek522019.xls
2019-10-11,9973,2019,False,2019_publishedweek522019.xls
2019-10-18,10156,2019,False,2019_publishedweek522019.xls
2019-10-25,10021,2019,False,2019_publishedweek522019.xls
2019-11-01,10164,2019,False,2019_publishedweek522019.xls
2019-11-08,10697,2019,False,2019_publishedweek522019.xls
2019-11-15,10650,2019,False,2019_publishedweek522019.xls
2019-11-22,10882,2019,False,2019_publishedweek522019.xls
2019-11-29,10958,2019,False,2019_publishedweek522019.xls
2019-12-06,10816,2019,False,2019_publishedweek522019.xls
2019-12-13,11188,2019,False,2019_publishedweek522019.xls
2019-12-20,11926,2019,False,2019_publishedweek522019.xls
2019-12-27,7533,2019,False,2019_publishedweek522019.xls
2020-01-03,12254,2020,False,2020_publishedweek532020.xlsx
2020-01-10,14058,2020,False,2020_publishedweek532020.xlsx
2020-01-17,12990,2020,False,2020_publishedweek532020.xlsx
2020-01-24,11856,2020,False,2020_publishedweek532020.xlsx
2020-01-31,11612,2020,False,2020_publishedweek532020.xlsx
2020-02-07,10986,2020,False,2020_publishedweek532020.xlsx
2020-02-14,10944,2020,False,2020_publishedweek532020.xlsx
2020-02-21,10841,2020,False,2020_publishedweek532020.xlsx
2020-02-28,10816,2020,False,2020_publishedweek532020.xlsx
2020-03-06,10895,2020,False,2020_publishedweek532020.xlsx
2020-03-13,11019,2020,False,2020_publishedweek532020.xlsx
2020-03-20,10645,2020,False,2020_publishedweek532020.xlsx
2020-03-27,11141,2020,False,2020_publishedweek532020.xlsx
2020-04-03,16387,2020,False,2020_publishedweek532020.xlsx
2020-04-10,18516,2020,False,2020_publishedweek532020.xlsx
2020-04-17,22351,2020,False,2020_publishedweek532020.xlsx
2020-04-24,21997,2020,False,2020_publishedweek532020.xlsx
2020-05-01,17953,2020,False,2020_publishedweek532020.xlsx
2020-05-08,12657,2020,False,2020_publishedweek532020.xlsx
2020-05-15,14573,2020,False,2020_publishedweek532020.xlsx
2020-05-22,12288,2020,False,2020_publishedweek532020.xlsx
2020-05-29,9824,2020,False,2020_publishedweek532020.xlsx
2020-06-05,10709,2020,False,2020_publishedweek532020.xlsx
2020-06-12,9976,2020,False,2020_publishedweek532020.xlsx
2020-06-19,9339,2020,False,2020_publishedweek532020.xlsx
2020-06-26,8979,2020,False,2020_publishedweek532020.xlsx
2020-07-03,9140,2020,False,2020_publishedweek532020.xlsx
2020-07-10,8690,2020,False,2020_publishedweek532020.xlsx
2020-07-17,8823,2020,False,2020_publishedweek532020.xlsx
2020-07-24,8891,2020,False,2020_publishedweek532020.xlsx
2020-07-31,8946,2020,False,2020_publishedweek532020.xlsx
2020-08-07,8945,2020,False,2020_publishedweek532020.xlsx
2020-08-14,9392,2020,False,2020_publishedweek532020.xlsx
2020-08-21,9631,2020,False,2020_publishedweek532020.xlsx
2020-08-28,9032,2020,False,2020_publishedweek532020.xlsx
2020-09-04,7739,2020,False,2020_publishedweek532020.xlsx
2020-09-11,9811,2020,False,2020_publishedweek532020.xlsx
2020-09-18,9523,2020,False,2020_publishedweek532020.xlsx
2020-09-25,9634,2020,False,2020_publishedweek532020.xlsx
2020-10-02,9945,2020,False,2020_publishedweek532020.xlsx
2020-10-09,9954,2020,False,2020_publishedweek532020.xlsx
2020-10-16,10534,2020,False,2020_publishedweek532020.xlsx
2020-10-23,10739,2020,False,2020_publishedweek532020.xlsx
2020-10-30,10887,2020,False,2020_publishedweek532020.xlsx
2020-11-06,11812,2020,False,2020_publishedweek532020.xlsx
2020-11-13,12254,2020,False,2020_publishedweek532020.xlsx
2020-11-20,12535,2020,False,2020_publishedweek532020.xlsx
2020-11-27,12456,2020,False,2020_publishedweek532020.xlsx
2020-12-04,12303,2020,False,2020_publishedweek532020.xlsx
2020-12-11,12292,2020,False,2020_publishedweek532020.xlsx
2020-12-18,13011,2020,False,2020_publishedweek532020.xlsx
2020-12-25,11520,2020,False,2020_publishedweek532020.xlsx
2021-01-01,10069,2020,False,2020_publishedweek532020.xlsx
2021-01-08,17751,2021,False,2021_publishedweek522021.xlsx
2021-01-15,18042,2021,False,2021_publishedweek522021.xlsx
2021-01-22,18676,2021,False,2021_publishedweek522021.xlsx
2021-01-29,18448,2021,False,2021_publishedweek522021.xlsx
2021-02-05,17192,2021,False,2021_publishedweek522021.xlsx
2021-02-12,15354,2021,False,2021_publishedweek522021.xlsx
2021-02-19,13809,2021,False,2021_publishedweek522021.xlsx
2021-02-26,12614,2021,False,2021_publishedweek522021.xlsx
2021-03-05,11592,2021,False,2021_publishedweek522021.xlsx
2021-03-12,10987,2021,False,2021_publishedweek522021.xlsx
2021-03-19,10311,2021,False,2021_publishedweek522021.xlsx
2021-03-26,10045,2021,False,2021_publishedweek522021.xlsx
2021-04-02,8201,2021,False,2021_publishedweek522021.xlsx
2021-04-09,9098,2021,False,2021_publishedweek522021.xlsx
2021-04-16,10438,2021,False,2021_publishedweek522021.xlsx
2021-04-23,9941,2021,False,2021_publishedweek522021.xlsx
2021-04-30,9692,2021,False,2021_publishedweek522021.xlsx
2021-05-07,7986,2021,False,2021_publishedweek522021.xlsx
2021-05-14,10164,2021,False,2021_publishedweek522021.xlsx
2021-05-21,9860,2021,False,2021_publishedweek522021.xlsx
2021-05-28,9628,2021,False,2021_publishedweek522021.xlsx
2021-06-04,7778,2021,False,2021_publishedweek522021.xlsx
2021-06-11,10204,2021,False,2021_publishedweek522021.xlsx
2021-06-18,9459,2021,False,2021_publishedweek522021.xlsx
2021-06-25,8690,2021,False,2021_publishedweek522021.xlsx
2021-07-02,8808,2021,False,2021_publishedweek522021.xlsx
2021-07-09,9752,2021,False,2021_publishedweek522021.xlsx
2021-07-16,9697,2021,False,2021_publishedweek522021.xlsx
2021-07-23,9744,2021,False,2021_publishedweek522021.xlsx
2021-07-30,10135,2021,False,2021_publishedweek522021.xlsx
2021-08-06,10187,2021,False,2021_publishedweek522021.xlsx
2021-08-13,10372,2021,False,2021_publishedweek522021.xlsx
2021-08-20,10013,2021,False,2021_publishedweek522021.xlsx
2021-08-27,10268,2021,False,2021_publishedweek522021.xlsx
2021-09-03,8797,2021,False,2021_publishedweek522021.xlsx
2021-09-10,11035,2021,False,2021_publishedweek522021.xlsx
2021-09-17,11009,2021,False,2021_publishedweek522021.xlsx
2021-09-24,10684,2021,False,2021_publishedweek522021.xlsx
2021-10-01,10510,2021,False,2021_publishedweek522021.xlsx
2021-10-08,10807,2021,False,2021_publishedweek522021.xlsx
2021-10-15,11177,2021,False,2021_publishedweek522021.xlsx
2021-10-22,11308,2021,False,2021_publishedweek522021.xlsx
2021-10-29,10987,2021,False,2021_publishedweek522021.xlsx
2021-11-05,11550,2021,False,2021_publishedweek522021.xlsx
2021-11-12,12050,2021,False,2021_publishedweek522021.xlsx
2021-11-19,12103,2021,False,2021_publishedweek522021.xlsx
2021-11-26,11467,2021,False,2021_publishedweek522021.xlsx
2021-12-03,11659,2021,False,2021_publishedweek522021.xlsx
2021-12-10,11930,2021,False,2021_publishedweek522021.xlsx
2021-12-17,12400,2021,False,2021_publishedweek522021.xlsx
2021-12-24,13013,2021,False,2021_publishedweek522021.xlsx
2021-12-31,8477,2021,False,2021_publishedweek522021.xlsx
2022-01-07,12262,2022,False,2022_publicationfileweek522022.xlsx
2022-01-14,13311,2022,False,2022_publicationfileweek522022.xlsx
2022-01-21,12776,2022,False,2022_publicationfileweek522022.xlsx
2022-01-28,12401,2022,False,2022_publicationfileweek522022.xlsx
2022-02-04,11862,2022,False,2022_publicationfileweek522022.xlsx
2022-02-11,11558,2022,False,2022_publicationfileweek522022.xlsx
2022-02-18,11271,2022,False,2022_publicationfileweek522022.xlsx
2022-02-25,11150,2022,False,2022_publicationfileweek522022.xlsx
2022-03-04,11225,2022,False,2022_publicationfileweek522022.xlsx
2022-03-11,11227,2022,False,2022_publicationfileweek522022.xlsx
2022-03-18,10927,2022,False,2022_publicationfileweek522022.xlsx
2022-03-25,10745,2022,False,2022_publicationfileweek522022.xlsx
2022-04-01,9840,2022,False,2022_publicationfileweek522022.xlsx
2022-04-08,10687,2022,False,2022_publicationfileweek522022.xlsx
2022-04-15,9919,2022,False,2022_publicationfileweek522022.xlsx
2022-04-22,10680,2022,False,2022_publicationfileweek522022.xlsx
2022-04-29,12441,2022,False,2022_publicationfileweek522022.xlsx
2022-05-06,9941,2022,False,2022_publicationfileweek522022.xlsx
2022-05-13,12048,2022,False,2022_publicationfileweek522022.xlsx
2022-05-20,11520,2022,False,2022_publicationfileweek522022.xlsx
2022-05-27,10860,2022,False,2022_publicationfileweek522022.xlsx
2022-06-03,6825,2022,False,2022_publicationfileweek522022.xlsx
2022-06-10,11742,2022,False,2022_publicationfileweek522022.xlsx
2022-06-17,10844,2022,False,2022_publicationfileweek522022.xlsx
2022-06-24,10836,2022,False,2022_publicationfileweek522022.xlsx
2022-07-01,10357,2022,False,2022_publicationfileweek522022.xlsx
2022-07-08,10232,2022,False,2022_publicationfileweek522022.xlsx
2022-07-15,10515,2022,False,2022_publicationfileweek522022.xlsx
2022-07-22,10978,2022,False,2022_publicationfileweek522022.xlsx
2022-07-29,11013,2022,False,2022_publicationfileweek522022.xlsx
2022-08-05,10698,2022,False,2022_publicationfileweek522022.xlsx
2022-08-12,10355,2022,False,2022_publicationfileweek522022.xlsx
2022-08-19,10982,2022,False,2022_publicationfileweek522022.xlsx
2022-08-26,10942,2022,False,2022_publicationfileweek522022.xlsx
2022-09-02,8868,2022,False,2022_publicationfileweek522022.xlsx
2022-09-09,10753,2022,False,2022_publicationfileweek522022.xlsx
2022-09-16,10673,2022,False,2022_publicationfileweek522022.xlsx
2022-09-23,8751,2022,False,2022_publicationfileweek522022.xlsx
2022-09-30,10960,2022,False,2022_publicationfileweek522022.xlsx
2022-10-07,11207,2022,False,2022_publicationfileweek522022.xlsx
2022-10-14,11699,2022,False,2022_publicationfileweek522022.xlsx
2022-10-21,11938,2022,False,2022_publicationfileweek522022.xlsx
2022-10-28,11245,2022,False,2022_publicationfileweek522022.xlsx
2022-11-04,11795,2022,False,2022_publicationfileweek522022.xlsx
2022-11-11,11538,2022,False,2022_publicationfileweek522022.xlsx
2022-11-18,11579,2022,False,2022_publicationfileweek522022.xlsx
2022-11-25,11483,2022,False,2022_publicationfileweek522022.xlsx
2022-12-02,11307,2022,False,2022_publicationfileweek522022.xlsx
2022-12-09,11694,2022,False,2022_publicationfileweek522022.xlsx
2022-12-16,12389,2022,False,2022_publicationfileweek522022.xlsx
2022-12-23,14530,2022,False,2022_publicationfileweek522022.xlsx
2022-12-30,9517,2022,False,2022_publicationfileweek522022.xlsx
2023-01-06,14983,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-01-13,17381,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-01-20,15804,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-01-27,14137,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-02-03,13412,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-02-10,12672,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-02-17,12031,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-02-24,11952,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-03-03,12049,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-03-10,11410,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-03-17,12133,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-03-24,12052,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-03-31,11584,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-04-07,10089,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-04-14,9978,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-04-21,12420,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-04-28,12152,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-05-05,10143,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-05-12,10367,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-05-19,11654,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-05-26,11111,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-06-02,8839,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-06-09,10940,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-06-16,10700,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-06-23,10472,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-06-30,10373,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-07-07,9736,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-07-14,10030,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-07-21,9659,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-07-28,9684,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-08-04,10038,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-08-11,9991,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-08-18,10063,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-08-25,10086,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-09-01,8441,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-09-08,10168,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-09-15,10355,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-09-22,10384,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-09-29,9979,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-10-06,10103,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-10-13,10544,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-10-20,10388,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-10-27,10445,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-11-03,10983,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-11-10,11489,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-11-17,11243,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-11-24,11385,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-12-01,11328,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-12-08,11318,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-12-15,11960,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-12-22,13213,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-12-29,7447,2023,False,2023_publicationfileweek522023rerun.xlsx
2024-01-05,11945,2024,False,2024_weeklydeathsweek522024.xlsx
2024-01-12,13713,2024,False,2024_weeklydeathsweek522024.xlsx
2024-01-19,12813,2024,False,2024_weeklydeathsweek522024.xlsx
2024-01-26,12732,2024,False,2024_weeklydeathsweek522024.xlsx
2024-02-02,12664,2024,False,2024_weeklydeathsweek522024.xlsx
2024-02-09,12529,2024,False,2024_weeklydeathsweek522024.xlsx
2024-02-16,11817,2024,False,2024_weeklydeathsweek522024.xlsx
2024-02-23,11788,2024,False,2024_weeklydeathsweek522024.xlsx
2024-03-01,11517,2024,False,2024_weeklydeathsweek522024.xlsx
2024-03-08,11574,2024,False,2024_weeklydeathsweek522024.xlsx
2024-03-15,11368,2024,False,2024_weeklydeathsweek522024.xlsx
2024-03-22,11249,2024,False,2024_weeklydeathsweek522024.xlsx
2024-03-29,9391,2024,False,2024_weeklydeathsweek522024.xlsx
2024-04-05,9701,2024,False,2024_weeklydeathsweek522024.xlsx
2024-04-12,12334,2024,False,2024_weeklydeathsweek522024.xlsx
2024-04-19,11880,2024,False,2024_weeklydeathsweek522024.xlsx
2024-04-26,11173,2024,False,2024_weeklydeathsweek522024.xlsx
2024-05-03,11076,2024,False,2024_weeklydeathsweek522024.xlsx
2024-05-10,9620,2024,False,2024_weeklydeathsweek522024.xlsx
2024-05-17,11255,2024,False,2024_weeklydeathsweek522024.xlsx
2024-05-24,10912,2024,False,2024_weeklydeathsweek522024.xlsx
2024-05-31,8675,2024,False,2024_weeklydeathsweek522024.xlsx
2024-06-07,10926,2024,False,2024_weeklydeathsweek522024.xlsx
2024-06-14,10493,2024,False,2024_weeklydeathsweek522024.xlsx
2024-06-21,10459,2024,False,2024_weeklydeathsweek522024.xlsx
2024-06-28,10609,2024,False,2024_weeklydeathsweek522024.xlsx
2024-07-05,10333,2024,False,2024_weeklydeathsweek522024.xlsx
2024-07-12,10532,2024,False,2024_weeklydeathsweek522024.xlsx
2024-07-19,10182,2024,False,2024_weeklydeathsweek522024.xlsx
2024-07-26,10169,2024,False,2024_weeklydeathsweek522024.xlsx
2024-08-02,10265,2024,False,2024_weeklydeathsweek522024.xlsx
2024-08-09,10025,2024,False,2024_weeklydeathsweek522024.xlsx
2024-08-16,9846,2024,False,2024_weeklydeathsweek522024.xlsx
2024-08-23,9825,2024,False,2024_weeklydeathsweek522024.xlsx
2024-08-30,8039,2024,False,2024_weeklydeathsweek522024.xlsx
2024-09-06,10066,2024,False,2024_weeklydeathsweek522024.xlsx
2024-09-13,9829,2024,False,2024_weeklydeathsweek522024.xlsx
2024-09-20,9425,2024,False,2024_weeklydeathsweek522024.xlsx
2024-09-27,10097,2024,False,2024_weeklydeathsweek522024.xlsx
2024-10-04,10390,2024,False,2024_weeklydeathsweek522024.xlsx
2024-10-11,10684,2024,False,2024_weeklydeathsweek522024.xlsx
2024-10-18,10783,2024,False,2024_weeklydeathsweek522024.xlsx
2024-10-25,11014,2024,False,2024_weeklydeathsweek522024.xlsx
2024-11-01,10645,2024,False,2024_weeklydeathsweek522024.xlsx
2024-11-08,11133,2024,False,2024_weeklydeathsweek522024.xlsx
2024-11-15,11045,2024,False,2024_weeklydeathsweek522024.xlsx
2024-11-22,10933,2024,False,2024_weeklydeathsweek522024.xlsx
2024-11-29,11011,2024,False,2024_weeklydeathsweek522024.xlsx
2024-12-06,11510,2024,False,2024_weeklydeathsweek522024.xlsx
2024-12-13,11951,2024,False,2024_weeklydeathsweek522024.xlsx
2024-12-20,12636,2024,False,2024_weeklydeathsweek522024.xlsx
2024-12-27,7151,2024,False,2024_weeklydeathsweek522024.xlsx
